run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-12,ALL,insurance_us,insurance,us,Allstate Corporation (The),USD,253.71,64152592384.0,252857950.0,0.15,49.93,27.60784,124.791,2.0330794,5.081314,9.189781,0.46113998,0.086780004,0.18971,0.22827,0.118,0.612,1.7,0.0833,22.261,28609000000.0,10282000000.0,67069000000.0,1767139200,1782777600
2026-09-12,TRV,insurance_us,insurance,us,"The Travelers Companies, Inc.",USD,375.2,78257348608.0,208575022.0,0.451,37.97,30.20864,158.778,2.3630478,9.881485,12.420288,0.26511,0.04775,0.16951999,0.23698,0.003,0.571,1.36,0.1223,27.378,32894000000.0,6288000000.0,48828000000.0,1767139200,1782777600
2026-09-12,CB,insurance_us,insurance,us,Chubb Limited,USD,338.25,130496806912.0,385799859.0,0.382,28.21,29.10944,195.45,1.7306217,11.990429,11.619942,0.14822,0.03358,0.18070999,0.23527001,0.061,-0.007,1.21,0.1393,30.941,73757000000.0,10310000000.0,59783000000.0,1767139200,1782777600
2026-09-12,AIG,insurance_us,insurance,us,"American International Group, I",USD,75.33,39389544448.0,522893169.0,0.511,5.5,8.78651,77.386,0.9734319,13.696364,8.57337,0.0722,0.01765,0.11089,0.19414,0.005,-0.101,2.67,0.3376,22.466,41139000000.0,3096000000.0,26774000000.0,1767139200,1782777600
2026-09-12,HIG,insurance_us,insurance,us,"The Hartford Insurance Group, I",USD,136.36,36936105984.0,270872002.0,0.45,14.43,13.6889,71.051,1.9191848,9.449758,9.961355,0.22061001,0.038510002,0.1489,0.17615,0.081,0.361,1.75,0.1602,22.33,18645000000.0,3836000000.0,28071000000.0,1767139200,1782777600
2026-09-12,CINF,insurance_us,insurance,us,Cincinnati Financial Corporatio,USD,169.8,26060572672.0,153478045.0,0.545,21.21,9.03122,108.677,1.5624281,8.005658,18.801447,0.21484,0.06409,0.23843001,0.37202,0.316,0.855,2.22,0.1709,5.255,15911000000.0,2393000000.0,12631000000.0,1767139200,1782777600
2026-09-12,WRB,insurance_us,insurance,us,W.R. Berkley Corporation,USD,69.9,25948805120.0,371227529.0,0.283,4.86,4.84091,26.131731194967493,,14.382716,14.439434,0.20207001,0.03561,0.12943,0.16385001,0.012,0.15,0.57,0.0761,31.527,9700818000.0,1779403000.0,14639850000.0,1767139200,1782777600
2026-09-12,MET,insurance_us,insurance,us,"MetLife, Inc.",USD,97.14,61730230272.0,635476927.0,0.759,5.24,10.92058,43.028,2.2575996,18.538168,8.895132,0.13094,0.00451,0.04567,0.055180002,0.105,0.058,2.45,0.4397,179.933,28398000000.0,3379000000.0,75654000000.0,1767139200,1782777600
2026-09-12,PRU,insurance_us,insurance,us,"Prudential Financial, Inc.",USD,119.24,41137799168.0,345000000.0,0.819,11.03,14.85474,91.471,1.3035825,10.810517,8.027067,0.12011,0.00435,0.06007,0.075219996,0.141,0.892,4.7,0.4986,163.891,32438000000.0,3576000000.0,60967000000.0,1767139200,1782777600
2026-09-12,AFL,insurance_us,insurance,us,AFLAC Incorporated,USD,115.28,57794854912.0,501343298.0,0.58,9.34,7.54144,60.352,1.9101272,12.342612,15.286205,0.16908,0.0313,0.26908,0.25722998,-0.01,0.468,2.13,0.2567,53.365,29490000000.0,3646000000.0,17355000000.0,1767139200,1782777600
